OBJECT_NAME,OBJECT_ID,EPOCH,x,y,z,Cluster,Density
COSMOS 2251 DEB,1993-036KX,2024-10-05T19:54:27.350208,-4837.361442446012,2103.501118070538,4458.931606296689,-1,-28.36474806093228
COSMOS 2251 DEB,1993-036KY,2024-10-05T23:44:42.833760,-2146.134856686923,5710.709575009911,3644.0136255156635,5,-27.834113793567873
COSMOS 2251 DEB,1993-036KZ,2024-10-05T21:20:00.375936,1892.773366850804,6189.967798875505,-2667.2109232506123,-1,-28.6210169798561
COSMOS 2251 DEB,1993-036LA,2024-10-05T21:04:48.733248,2176.395426699134,-2822.015961759684,-6075.961968206523,2,-27.641036954303985
COSMOS 2251 DEB,1993-036LH,2024-10-05T19:26:32.874144,-6409.477387697476,1618.502516466634,-2299.142380556045,-1,-28.189245877135278
COSMOS 2251 DEB,1993-036LL,2024-10-06T03:56:36.222432,-6899.914122769218,1233.7617469529778,947.2536740104491,-1,-28.794152620552815
COSMOS 2251 DEB,1993-036LN,2024-10-05T22:38:51.355680,-784.006120873401,4940.37052892165,-5038.541785805178,-1,-28.17534697832002
COSMOS 2251 DEB,1993-036LP,2024-10-06T01:32:38.683104,6109.750287765839,-2882.0013579101446,833.1797407352869,-1,-28.395009856279053
COSMOS 2251 DEB,1993-036LQ,2024-10-05T17:43:19.791264,-200.61021490798785,-3481.4857378675283,-6143.81875290421,23,-27.80602175207484
COSMOS 2251 DEB,1993-036LR,2024-10-05T20:03:37.522944,-2781.5954807296253,411.67495973266745,-6523.522797217025,6,-27.140329153578755
COSMOS 2251 DEB,1993-036LT,2024-10-06T03:13:35.154624,-6440.081784656282,-1801.1557255338812,2323.2442773771118,9,-27.75901761740367
COSMOS 2251 DEB,1993-036LU,2024-10-05T18:24:13.968576,5388.159517411472,-1586.7599678155468,4298.663945384696,-1,-28.098129026720642
COSMOS 2251 DEB,1993-036LV,2024-10-06T02:27:38.102976,6694.677630642071,-1932.0709267304528,-626.8978616268041,-1,-28.188924786678776
COSMOS 2251 DEB,1993-036LW,2024-10-06T04:31:42.862656,7066.560058623141,329.2653764244184,602.5025574698997,-1,-28.1832496717132
COSMOS 2251 DEB,1993-036MT,2024-10-05T23:57:31.550112,2756.65166318189,1688.9150945620122,6375.252622217694,3,-27.267539688898765
COSMOS 2251 DEB,1993-036MV,2024-10-05T21:43:24.100320,5522.5542637498465,-3921.2736287139655,2068.57306096459,-1,-28.500718858912826
COSMOS 2251 DEB,1993-036MW,2024-10-06T04:07:38.201088,6940.19709656963,1087.9988912739257,-171.06989359183288,21,-28.021970237281288
COSMOS 2251 DEB,1993-036MX,2024-10-05T11:51:37.672992,-3117.620575435458,4900.810709588876,-4046.784574543371,-1,-28.79845467707183
COSMOS 2251 DEB,1993-036MY,2024-10-05T21:22:15.236832,6721.983979130389,814.4352145310736,2111.7767577206805,22,-28.23698147266196
COSMOS 2251 DEB,1993-036MZ,2024-10-05T15:39:14.233248,4315.821849784062,3237.6280719547344,4758.742627128514,20,-27.80520515973707
COSMOS 2251 DEB,1993-036NA,2024-10-05T12:35:11.990976,-6600.300258480718,-1163.039897912759,-2575.1071447285863,-1,-28.50164958751037
COSMOS 2251 DEB,1993-036ND,2024-10-05T18:53:31.191648,-847.8599568235836,6462.071551076979,3225.4038871889775,11,-27.900733224563446
COSMOS 2251 DEB,1993-036NK,2024-10-05T22:50:25.674720,2206.252363442411,-2210.650022918839,-6300.595483124437,2,-27.438797164205667
COSMOS 2251 DEB,1993-036NL,2024-10-05T22:09:20.253312,7053.140802130557,-677.3887899034222,-1680.7962649783756,-1,-28.189051219988635
COSMOS 2251 DEB,1993-036NN,2024-10-05T13:17:33.871200,2537.8894215986106,-6544.073642282876,-569.3408821309512,12,-28.270817064478535
COSMOS 2251 DEB,1993-036NP,2024-10-05T17:25:38.846784,821.6461491698162,2546.476226680245,6641.648166872714,3,-27.32071437480876
COSMOS 2251 DEB,1993-036NT,2024-10-05T16:55:23.791008,2761.71226327817,6543.909823026029,-352.15525607367147,-1,-28.355422829624395
COSMOS 2251 DEB,1993-036NV,2024-10-06T03:53:34.694304,3125.901080304329,6342.440486806179,-936.1231375222342,-1,-28.457173728696546
COSMOS 2251 DEB,1993-036NX,2024-10-05T21:50:09.998016,-3717.9408141539907,-2075.322324270345,-5735.555004275774,18,-27.882554946807474
COSMOS 2251 DEB,1993-036NZ,2024-10-05T13:00:32.181696,4551.243837812086,-4124.6507523359305,3455.4580597255494,-1,-28.188560556688678
COSMOS 2251 DEB,1993-036PC,2024-10-05T19:48:15.157152,3395.440856842961,6036.9488760816885,339.9976560586633,-1,-28.289226390471477
COSMOS 2251 DEB,1993-036PD,2024-10-06T00:44:11.192640,-5684.252377681014,3687.490128535443,842.605934509021,34,-28.43058764403964
COSMOS 2251 DEB,1993-036PN,2024-10-05T20:50:39.993216,1949.194067214236,747.5086264065094,6968.449401540909,3,-27.385289085107715
COSMOS 2251 DEB,1993-036PQ,2024-10-05T13:12:34.013952,2648.6793348890674,-146.5172266112563,6382.097242274393,3,-27.402070365812847
