garbage_index,satellite_index,distance
38,64,4880.922181631682
38,65,4347.207182530823
38,66,2641.255322430853
38,67,1854.7818503132864
38,68,4382.933304772177
38,69,8110.525354731146
38,70,9150.741135043128
38,71,8804.312322880325
38,72,9100.174485163354
38,73,7820.173522717118
38,74,9427.119141749681
38,75,10231.277508221508
38,76,10503.610402209288
38,77,13546.389539620795
38,78,12023.476122578699
38,79,4315.089370424206
38,80,4614.6094805178645
38,81,6191.490831408821
38,82,5280.552412525588
38,83,5078.67628783517
38,84,10536.009837398737
38,85,11482.478399687003
38,86,12078.518441128668
38,87,11967.39894383859
38,88,11920.845117999681
38,89,11599.262392041977
38,90,11214.459682810062
38,91,10720.35022353774
38,92,10188.034104735078
38,93,9632.635929795622
38,94,9062.420904370387
38,95,8501.529890576376
38,96,8051.660013625782
38,97,8955.824620631718
38,98,9110.654090091391
38,99,8139.146796963582
38,100,8736.079621581724
38,101,8630.71031575011
38,102,8252.578402658542
38,103,8437.629267091652
38,104,13042.035988308497
38,105,9940.606001104537
38,106,11705.016273486151
38,107,10469.60616652394
38,108,5907.038448550639
38,109,9654.444924934203
39,0,12243.79903487194
39,1,6255.385349575401
39,2,8116.792694050195
39,3,8474.592153897274
39,4,10375.331000334356
39,5,11424.835159726346
39,6,10496.623732952547
39,7,11818.230936297994
39,8,12656.240156548642
39,9,12862.20063097141
39,10,12437.646904955742
39,11,11420.964580628373
39,12,9946.312768840711
39,13,9901.15450378721
39,14,8086.111564775409
39,15,6308.125741324434
39,16,5205.639045723698
39,17,5494.651157033035
39,18,6951.118941079479
39,19,5175.729378772264
39,20,5113.223155135442
39,21,5235.759472239011
39,22,5093.216087246679
39,23,5080.971925112311
39,24,5084.106209339951
39,25,5079.837752557831
39,26,5076.500214151533
39,27,3739.2746537404782
39,28,13564.958328337172
39,29,7865.734165144696
39,30,7917.821422697423
39,31,3353.3449123393793
39,32,11768.524002703844
39,33,10718.594367822083
39,34,8901.575235481854
39,35,7605.993477175148
39,36,6613.820265125233
39,37,6113.611873965656
39,38,3543.700815831099
39,39,3611.3130417694188
39,40,4777.341493635419
39,41,5522.646331525094
39,42,12173.923869710507
39,43,10149.42475912388
39,44,7761.794231649511
39,45,5057.336222811175
39,46,2632.7879719134194
39,47,2936.88274292786
39,48,8199.907851374388
39,49,10497.653557674768
39,50,5528.684432556027
39,51,12140.188326591899
39,52,13148.710736053541
39,53,13602.66942685625
39,54,13600.547389118059
39,55,13262.791920799758
39,56,11841.9309220853
39,57,12064.348433195355
39,58,11954.028914045779
39,59,12168.260415899616
39,60,12270.5570334555
39,61,12369.667308500015
39,62,12465.424779212137
39,63,6506.782711113189
39,64,6682.028558295046
39,65,6920.582846580133
39,66,7806.977456842473
39,67,8310.639330810274
39,68,6878.770656301049
39,69,11601.89956983554
39,70,11796.88353335044
39,71,11737.812707109573
39,72,11788.905993073398
39,73,11537.983446375147
39,74,11839.557721798916
39,75,11934.616097497885
39,76,11955.881953403683
39,77,11157.676455892022
39,78,8300.238355746007
39,79,12242.26658763678
39,80,12328.221088591545
39,81,12628.836672308522
39,82,12483.928358670988
39,83,12441.115023536642
39,84,10731.638836377944
39,85,8851.289385224096
39,86,5356.059681476924
39,87,6961.1111782046955
39,88,4324.224733538151
39,89,4078.1781364645335
39,90,4425.9010491072095
39,91,5179.988321871446
39,92,6071.867115088759
39,93,6989.922198382592
39,94,7891.845236343991
39,95,8737.532516162606
39,96,9391.26940990232
39,97,8069.276543282519
39,98,7830.41331629438
39,99,9281.925746890685
39,100,8402.991696657344
39,101,8560.751641180525
39,102,9117.690444197446
39,103,8846.89018349859
39,104,7143.806501087414
39,105,12320.67405986675
39,106,4130.611806203796
39,107,7031.139362728496
39,108,12243.79903487194
39,109,6642.825770292913
40,0,7427.61708244085
40,1,11704.54082149684
40,2,12903.621218321914
40,3,13097.664661707648
40,4,13897.124533547558
40,5,14116.296518431815
40,6,10580.326932478609
40,7,12247.630205283114
40,8,13326.439097288601
40,9,13649.00040923626
40,10,13215.541844784615
40,11,12056.971619757833
40,12,10298.17450073602
40,13,10241.00844896406
40,14,7946.572851792171
40,15,5434.21479514103
40,16,3427.4480557274915
40,17,3726.6438866555304
40,18,5951.14377665835
40,19,3619.419428686782
40,20,3450.37320832153
40,21,3756.3257880318984
40,22,3384.327325876712
40,23,3331.575771095828
40,24,3264.955963835862
40,25,3269.3116890289184
40,26,3293.139545771544
40,27,6018.156570274818
40,28,10396.319899580401
40,29,9897.03825126933
40,30,10004.730881219839
40,31,6666.326630230392
40,32,14119.747150577696
40,33,14127.913080390337
40,34,13159.79454586907
40,35,11889.966091345226
40,36,10379.054278350432
40,37,5865.385645309454
40,38,7461.402903248967
40,39,7503.881042082206
40,40,8217.473462769294
40,41,8671.881997516552
40,42,11093.711787070077
40,43,3397.942994709539
40,44,2469.741379853705
40,45,4656.841202786539
40,46,7412.377355041798
40,47,9879.919536520703
40,48,13211.145915825015
40,49,13794.612282503584
40,50,11885.810031493334
40,51,13649.017343360629
40,52,12931.320231559741
40,53,11801.982999625352
40,54,10408.490164078627
40,55,8935.346662654461
40,56,13793.23061922817
40,57,13738.054048986955
40,58,13767.883199819347
40,59,13705.958869639853
40,60,13669.234332414273
40,61,13628.98807074486
40,62,13585.09527682561
40,63,4395.254619573249
40,64,3930.837271257052
40,65,3348.7387823067506
40,66,1488.097679957077
40,67,756.5644868232637
40,68,3373.2913584846583
40,69,8873.519636655483
40,70,9895.29997346452
40,71,9555.617958384346
40,72,9845.847974742974
40,73,8586.869782501963
40,74,10165.889301101082
40,75,10949.59550152523
40,76,11213.750534993078
40,77,14028.04319908502
40,78,12091.75905524309
40,79,6541.301698480474
40,80,6813.02956479343
40,81,8193.11191037341
40,82,7403.48737751683
40,83,7225.938762890754
40,84,11359.549007093661
40,85,11734.625199434297
40,86,11528.991034038998
40,87,11757.489016209194
40,88,11145.715772238364
40,89,10700.640744593275
40,90,10271.517750757957
40,91,9793.193566249121
40,92,9336.948698162883
40,93,8912.269390197976
40,94,8526.263737613315
40,95,8196.681259606155
40,96,7971.342559786818
40,97,8461.093406360136
40,98,8558.148408306213
40,99,8014.876286708301
40,100,8329.937756221512
40,101,8269.820016400177
40,102,8069.863391762945
40,103,8164.575107351712
40,104,12712.50070626693
40,105,11280.002462988805
40,106,10931.926997978288
40,107,9822.03255871486
40,108,7427.61708244085
40,109,8814.496251543209
41,0,12413.177262915086
41,1,9525.634321665553
41,2,10618.981617473512
41,3,10818.132880818397
41,4,11801.160688519407
41,5,12262.6886925992
41,6,12770.972104714498
41,7,13474.75970948296
41,8,13446.021640523059
41,9,12651.056009071068
41,10,11173.351559918006
41,11,9101.149606875551
41,12,6671.795845999857
41,13,6592.715299080221
41,14,4083.6885695736164
41,15,2845.9356540842005
41,16,4438.055445713901
41,17,6978.76420213425
41,18,9409.152752887803
41,19,4208.664055869121
41,20,4547.35838054529
41,21,3995.0050638346142
41,22,4720.888575556813
41,23,4897.832411842878
41,24,5319.701525929184
41,25,5255.6610661891245
41,26,5075.602811499637
41,27,6732.863256727447
41,28,11709.43465067572
41,29,4469.797986241845
41,30,4579.790928781702
41,31,6771.8561378823015
41,32,12612.086395235388
41,33,11107.018427669913
41,34,8330.554627887286
41,35,6079.062296619325
41,36,3946.478850691657
41,37,2407.477689156764
41,38,1109.0349342918921
41,39,1028.9903545731424
41,40,754.3797716804513
41,41,1546.3965638138689
41,42,13861.491661522794
41,43,8543.538448077614
41,44,5822.318487534067
41,45,2974.8751537966023
41,46,1913.0715088563718
41,47,4398.939676516394
41,48,9809.152904087927
41,49,11792.222264686463
41,50,7285.417350518373
41,51,13048.732309430348
41,52,13647.140374014434
41,53,13695.637017477897
41,54,13311.56864379854
41,55,12638.948258124376
41,56,12838.72446355509
41,57,12998.014377280771
41,58,12919.673585312563
41,59,13070.655611891409
41,60,13140.797082524723
41,61,13207.46059683559
41,62,13270.501392185282
41,63,3702.188120611834
41,64,4134.641597008254
41,65,4675.959728592792
41,66,6412.27571741117
41,67,7288.495796329976
41,68,4634.222792011044
41,69,12975.585556339112
41,70,13323.662890246293
41,71,13218.14491290233
41,72,13309.096396385139
41,73,12862.715023683668
41,74,13399.685603455446
41,75,13572.031534787506
41,76,13611.54091580465
41,77,12272.19733033521
41,78,6594.259464177585
41,79,10531.544547775828
41,80,10508.526494913825
41,81,10365.948709811053
41,82,10453.299815329508
41,83,10470.265136327844
41,84,7972.723508861625
41,85,6625.404406515903
41,86,6084.344318591439
41,87,5973.7719758195035
41,88,6695.394919422944
41,89,7473.994950137842
41,90,8204.809648314942
41,91,8980.644497244733
41,92,9675.098483077236
41,93,10290.943758891248
41,94,10833.235629831684
41,95,11293.087601988844
41,96,11615.420488436657
41,97,10937.738294627527
41,98,10801.927958374226
41,99,11569.332061121268
41,100,11121.310931275026
41,101,11205.529529843481
41,102,11489.72881150356
41,103,11354.161068631376
41,104,9128.678100714122
41,105,9763.044972813395
41,106,5808.1751864135085
41,107,10437.535207540286
41,108,12413.177262915086
41,109,10073.932843124585
42,0,6087.379227223271
42,1,11243.941511268742
42,2,12393.47353755608
42,3,12582.01592746989
42,4,13374.617970971265
42,5,13611.637118486815
42,6,9212.10259530947
42,7,11086.181747853287
42,8,12487.240559642418
42,9,13200.675985748847
42,10,13192.071900831072
42,11,12470.539175920816
42,12,11120.575732602678
42,13,11078.034545824614
42,14,9140.957766361453
42,15,6853.772637303112
42,16,4623.047252964248
42,17,3560.110949952304
42,18,4774.300691803659
42,19,4862.9852421301175
42,20,4593.443082028531
42,21,5053.428836760132
42,22,4466.516708139545
42,23,4345.1942430818335
42,24,4089.5821827267605
42,25,4123.805559136566
42,26,4231.028962322958
42,27,5883.235173319951
42,28,10287.73291890478
42,29,10854.819239779194
42,30,10946.456640321006
42,31,6510.561484453924
42,32,13548.484549355608
42,33,13907.930322897677
42,34,13432.879014750395
42,35,12491.239004459263
42,36,11256.567164267497
42,37,7271.536860247398
42,38,8534.844058821365
42,39,8583.061561214623
42,40,9351.381894190801
42,41,9808.588060941058
42,42,9661.497042420708
42,43,3816.5402635694936
42,44,4022.990967829298
42,45,5976.6862661867335
42,46,8299.332814269663
42,47,10367.096181290059
42,48,12978.700289748684
42,49,13271.313083884803
42,50,11993.077842281538
42,51,12911.792824956785
42,52,12057.218468395708
42,53,10865.060603038442
42,54,9480.145943811223
42,55,8082.8213294137495
42,56,13104.176610894947
42,57,13020.129004115302
42,58,13064.313488992679
42,59,12974.520101183649
42,60,12924.41212395831
42,61,12871.176391413695
42,62,12814.694219833813
42,63,5934.335073135819
42,64,5502.773572326262
42,65,4958.704883132451
42,66,3171.839825539043
42,67,2266.8427297756703
42,68,4978.522320890873
42,69,7292.327803043285
42,70,8391.85392769301
42,71,8023.498712755039
42,72,8338.042114455291
42,73,6988.050872517638
42,74,8687.487759500498
42,75,9556.208580389166
42,76,9853.857549136
42,77,13469.29288230151
42,78,12670.624889094577
42,79,6440.850266661294
42,80,6772.631571483671
42,81,8372.780148017433
42,82,7472.00254023115
42,83,7264.527443624297
42,84,11966.56771208
42,85,12367.197910174864
42,86,11879.183717926264
42,87,12288.492207037158
42,88,11270.260344991742
42,89,10587.254708013948
42,90,9935.553242682536
42,91,9208.849228434994
42,92,8513.54380253102
42,93,7862.368683985128
42,94,7268.095442322634
42,95,6762.999059487549
42,96,6425.186952754871
42,97,7164.5235098895755
42,98,7314.03645339907
42,99,6485.728117092497
42,100,6962.957212794283
42,101,6870.942593941969
42,102,6567.726031111745
42,103,6710.625724013175
42,104,12527.75498494007
42,105,11665.112201136533
42,106,11234.437131356437
42,107,8861.117921427864
42,108,6087.379227223271
42,109,7825.310247451759
43,0,8302.330365843334
43,1,11159.705346682176
43,2,12472.899945511574
43,3,12690.9886225191
43,4,13635.975584730824
43,5,13954.213849486712
43,6,10797.859436129407
43,7,12455.28922689405
43,8,13474.479091461608
43,9,13700.760244664487
43,10,13144.220063143464
43,11,11839.006192959208
43,12,9914.73847857511
43,13,9851.2302542804
43,14,7355.133191278944
43,15,4569.547285691602
43,16,2240.5928970530526
43,17,3185.9187801005805
43,18,5920.798029775588
43,19,2433.112144286175
43,20,2257.2396346764694
43,21,2586.7180489651455
43,22,2199.3054198869663
43,23,2163.666371153937
43,24,2173.5396083298588
43,25,2163.7938757575266
43,26,2151.714453339411
43,27,5279.918116185629
43,28,10834.712321436837
43,29,9222.824117751388
43,30,9335.198958502548
43,31,5917.090406438569
43,32,14014.153586108516
43,33,13810.586994377874
43,34,12584.651991669749
43,35,11169.713964527518
43,36,9556.869580974591
43,37,4954.880447717381
43,38,6341.655227930493
43,39,6388.302400483275
43,40,7188.61418902149
43,41,7708.529579200466
43,42,11510.53361888784
43,43,4188.168108493749
43,44,2153.816799072033
43,45,3554.455736404322
43,46,6315.745650933177
43,47,8920.438895830554
43,48,12703.029202545558
43,49,13558.605000048276
43,50,11131.532517906053
43,51,13675.214554520742
43,52,13195.339928580755
43,53,12271.320313712622
43,54,11046.095213406457
43,55,9697.852194366744
43,56,13756.573492725216
43,57,13741.153976807946
43,58,13750.96221634161
43,59,13728.403898007782
43,60,13711.352821647553
43,61,13690.737868247747
43,62,13666.42568120478
43,63,3503.5292193063215
43,64,3066.209560596727
43,65,2535.452226792231
43,66,1276.1377444670766
43,67,1470.5291765188524
43,68,2547.6313995864093
43,69,9474.75699131069
43,70,10401.191000614572
43,71,10094.25181885864
43,72,10356.614960547886
43,73,9213.2294823355
43,74,10644.868538852726
43,75,11345.194410152413
43,76,11579.13162337997
43,77,13854.975610591187
43,78,11437.718259724745
43,79,7311.197209987183
43,80,7538.8438844504735
43,81,8698.557284707036
43,82,8034.34652610556
43,83,7885.140710583421
43,84,11055.595014839131
43,85,11153.807285940868
43,86,10709.470012695598
43,87,11008.484219938317
43,88,10334.252783749052
43,89,9953.376307908815
43,90,9618.29016042775
43,91,9274.712337772502
43,92,8974.116164501442
43,93,8720.101765709582
43,94,8514.930557950203
43,95,8365.689463565157
43,96,8284.447721703926
43,97,8485.976933103551
43,98,8533.3004487969
43,99,8302.631280878908
43,100,8425.624998282992
43,101,8399.472100739424
43,102,8321.298862823936
43,103,8356.479911222896
43,104,12125.368051667303
43,105,11277.565954224245
43,106,10065.27070004385
43,107,9567.92802518845
43,108,8302.330365843334
43,109,8567.060221836391
44,0,3887.940887806814
44,1,10813.735262703414
44,2,11676.03373533749
44,3,11819.87432934696
44,4,12430.7845771537
44,5,12618.335525685387
44,6,6882.821434927222
44,7,8957.07872832657
44,8,10851.065452109728
44,9,12225.185496823506
44,10,12964.509104156314
44,11,13031.145221926445
44,12,12433.513423044633
44,13,12417.12533080674
44,14,11160.194737892725
44,15,9382.665051222497
44,16,7281.364242191571
44,17,5257.808383290018
44,18,4195.912441648858
44,19,7531.257148808927
44,20,7230.4194271455735
44,21,7734.342209564453
44,22,7080.239785327717
44,23,6930.0084222322175
44,24,6582.69302027315
44,25,6632.079164427216
44,26,6780.932821930829
44,27,6977.297864363271
44,28,10065.231464775077
44,29,12464.762600651124
44,30,12526.638966940951
44,31,7432.477843473342
44,32,12422.551238149392
44,33,13426.6130458527
44,34,13859.284546746083
44,35,13522.651536194066
44,36,12797.195165671887
44,37,9777.221895032546
44,38,10690.010241143713
44,39,10737.891466983128
44,40,11460.126284217962
44,41,11856.106397860874
44,42,7025.877853721911
44,43,5570.040463478379
44,44,6830.8283273826855
44,45,8558.628431988214
44,46,10238.164514759712
44,47,11562.297593630772
44,48,12662.224426816485
44,49,12313.186551306111
44,50,12408.607974827766
44,51,11481.142174632585
44,52,10338.23695263938
44,53,9050.291546823235
44,54,7773.993280736869
44,55,6692.66908961095
44,56,11775.12154597087
44,57,11627.491172080221
44,58,11703.245868354787
44,59,11552.226558796674
44,60,11472.860734162945
44,61,11391.328904849846
44,62,11307.541916047407
44,63,8672.08901415276
44,64,8295.735281950918
44,65,7814.324528237555
44,66,6169.229880023068
44,67,5270.736394134405
44,68,7830.5526859429265
44,69,4395.526212646971
44,70,5637.072098190367
44,71,5216.237320259823
44,72,5575.260309241845
44,73,4059.5954030654766
44,74,5978.457459056933
44,75,7001.9486544464735
44,76,7360.2780628360815
44,77,12406.399843317065
44,78,13625.917741670703
44,79,6782.367534949136
44,80,7146.752484108716
44,81,8854.318982200542
44,82,7902.052982975649
44,83,7679.758244094703
44,84,12881.18842442726
44,85,13383.96142328027
44,86,12669.482677740569
44,87,13246.888129004266
44,88,11819.231364516854
44,89,10857.170648249945
44,90,9922.630803427066
44,91,8851.553583505667
44,92,7787.519435200167
44,93,6738.530857514966
44,94,5713.25925005812
44,95,4760.69089400782
44,96,4057.864410751422
44,97,5520.540171372056
44,98,5791.267477157629
44,99,4181.3150604056
44,100,5143.898502309658
44,101,4966.92231145697
44,102,4355.418745326588
44,103,4649.4997606948045
44,104,12374.61919660063
44,105,12194.956258662965
44,106,12053.680872958857
44,107,7757.64990728403
44,108,3887.940887806814
44,109,6883.4770089334825
45,0,4194.07086837897
45,1,10234.91684012947
45,2,11095.358761324549
45,3,11247.541730747096
45,4,11953.906933760883
45,5,12241.767082536539
45,6,5866.481270890124
45,7,8207.967147499843
45,8,10418.03874991267
45,9,12107.346276173339
45,10,13140.54622049596
45,11,13468.199342856848
45,12,13075.584106499495
45,13,13065.60840588811
45,14,11943.30489094124
45,15,10201.982354152009
45,16,7991.700228774805
45,17,5600.037879402611
45,18,3723.3374465877796
45,19,8247.125689435316
45,20,7917.752782666479
45,21,8466.943928394618
45,22,7751.539977961216
45,23,7583.924570276893
45,24,7190.670926536271
45,25,7247.266052504338
45,26,7416.227480083495
45,27,6948.810277172894
45,28,10667.370996675447
45,29,13027.775017797196
45,30,13079.819936722262
45,31,7316.871408252199
45,32,12025.946660360587
45,33,13204.173586415664
45,34,13906.491121971496
45,35,13763.639501973807
45,36,13210.972961983758
45,37,10562.8193290916
45,38,11161.454380138443
45,39,11213.052991898674
45,40,11985.344814632439
45,41,12402.963473783766
45,42,6150.551013447293
45,43,6792.832694102602
45,44,7880.781634733363
45,45,9276.307662237828
45,46,10609.666596960185
45,47,11628.489233766033
45,48,12297.73371588743
45,49,11859.398253534931
45,50,12221.163398574237
45,51,11036.262396095226
45,52,9994.810692598925
45,53,8894.969804265898
45,54,7884.534435683017
45,55,7112.962693005416
45,56,11321.054200410481
45,57,11180.10348934796
45,58,11252.19816503112
45,59,11108.941843851526
45,60,11034.343851590213
45,61,10958.168129338274
45,62,10880.333709378405
45,63,9553.271354799748
45,64,9206.264973309564
45,65,8761.004879461983
45,66,7231.429713102887
45,67,6393.411085584571
45,68,8772.321643676472
45,69,3601.7394832406394
45,70,4796.211165060284
45,71,4384.223983221663
45,72,4735.394175956904
45,73,3291.8870134137974
45,74,5134.529910056784
45,75,6165.762793756219
45,76,6532.004018818337
45,77,11964.826453959573
45,78,13888.245842661416
45,79,7799.040292390528
45,80,8144.948209865467
45,81,9752.966872316298
45,82,8859.187002343668
45,83,8649.41107617964
45,84,13411.329848306947
45,85,13741.99846456012
45,86,12657.114264822274
45,87,13418.430166993838
45,88,11633.597507143317
45,89,10517.358814569321
45,90,9452.9611078494
45,91,8245.90609166816
45,92,7054.572647406333
45,93,5882.595059723275
45,94,4736.114550346301
45,95,3670.995851487818
45,96,2898.586916928475
45,97,4518.912898790737
45,98,4822.024905366581
45,99,3029.651572812224
45,100,4097.264155684067
45,101,3899.3694675894935
45,102,3219.979499706515
45,103,3545.3965738132742
45,104,12010.398020989507
45,105,12781.336569994859
45,106,11991.163957133676
45,107,6910.046764298299
45,108,4194.07086837897
45,109,6074.073440437036
46,0,8948.076342791
46,1,11821.686722268016
46,2,10312.275960490428
46,3,9971.661270573446
46,4,7790.844140137162
46,5,6203.906829132048
46,6,9704.797056453895
46,7,7325.191710764384
46,8,4644.021169058222
46,9,2753.1421647199923
46,10,3796.538563195194
46,11,6352.540233777279
46,12,8867.28861544275
46,13,8957.20160137425
46,14,11110.52749604537
46,15,12677.78071791533
46,16,13548.117411787727
46,17,13663.951658107988
46,18,13020.839286020178
46,19,13587.224067721008
46,20,13655.597619234231
46,21,13542.09176999175
46,22,13683.982455565356
46,23,13709.50449192056
46,24,13757.954524735565
46,25,13748.493118215094
46,26,13730.755918046189
46,27,14063.734840186735
46,28,4869.079322589535
46,29,10590.844887518117
46,30,10520.52885924106
46,31,14006.928469488852
46,32,5845.017701007846
46,33,6942.517643218157
46,34,8994.59415858688
46,35,10362.39892566706
46,36,11414.02150844044
46,37,12858.970182474615
46,38,13756.943801733514
46,39,13728.91717075559
46,40,13191.561840511416
46,41,12794.65556844767
46,42,8606.432377007926
46,43,11056.207309576279
46,44,12517.268424792926
46,45,13328.412863198517
46,46,13424.652668871735
46,47,12809.634541697878
46,48,9627.517859068003
46,49,7380.887310356063
46,50,11495.26949872162
46,51,5250.309217890787
46,52,3843.997328557137
46,53,3900.676322005446
46,54,5095.820474572335
46,55,6533.20157242926
46,56,5723.82571896461
46,57,5407.862385526358
46,58,5565.894935914736
46,59,5257.691444449735
46,60,5107.808980444488
46,61,4961.603713107909
46,62,4819.574785108766
46,63,13131.466892448281
46,64,13140.005744031352
46,65,13132.486133592456
46,66,12971.243628137832
46,67,12804.523749049038
46,68,13138.155374615759
46,69,9511.011155686865
46,70,8946.003570466368
46,71,9139.678180092345
46,72,8974.387228520802
46,73,9661.920223347772
46,74,8787.349776096253
46,75,8309.37533976576
46,76,8142.239291664234
46,77,6734.8941687260785
46,78,9760.241164630213
46,79,8801.420746383514
46,80,8586.66668072783
46,81,7542.603983633005
46,82,8131.296922646604
46,83,8266.604940865569
46,84,7587.899949809892
46,85,9206.899408464613
46,86,11546.585566039188
46,87,10560.922380685086
46,88,12191.05094150614
46,89,12547.366891279207
46,90,12695.096217864504
46,91,12708.576458961319
46,92,12593.86414898567
46,93,12378.118433581069
46,94,12074.478735392606
46,95,11700.729329361151
46,96,11344.331223192501
46,97,12013.106895881934
46,98,12107.112689164063
46,99,11421.338441424814
46,100,11869.958117064456
46,101,11797.24590798452
46,102,11513.740015904501
46,103,11656.997436453743
46,104,10517.44524187365
46,105,5888.808812695925
46,106,12241.502351692285
46,107,12098.047369146061
46,108,8948.076342791
46,109,12750.808171134511
47,0,10683.061907094923
47,1,12728.656463948582
47,2,11997.495246520311
47,3,11812.272581187251
47,4,10521.753511299812
47,5,9503.636541340735
47,6,12922.7673636383
47,7,11688.01894666372
47,8,9736.116519001407
47,9,7277.237173799605
47,10,4576.219906143472
47,11,2326.21077704032
47,12,3141.0391203653126
47,13,3221.6180662179554
47,14,5874.353548604226
47,15,8495.88868822563
47,16,10713.925139637502
47,17,12347.215973611894
47,18,13293.569340819906
47,19,10630.791749143105
47,20,10899.813443106079
47,21,10453.25946243523
47,22,11029.707020160982
47,23,11157.96786335215
47,24,11449.171972926619
47,25,11404.115912356385
47,26,11282.223542628199
47,27,12965.363163410158
47,28,4619.378006340028
47,29,5701.475967466819
47,30,5656.768214515455
47,31,13026.435982278772
47,32,9588.771443466372
47,33,8639.02588999614
47,34,7587.373719853813
47,35,7259.375550897447
47,36,7337.641103933057
47,37,8597.013611808055
47,38,10195.846673828913
47,39,10136.964456749847
47,40,9128.018001292632
47,41,8469.965955220885
47,42,12563.42120227374
47,43,8849.119332763321
47,44,9333.3854215152
47,45,9863.540893180665
47,46,10321.84783239456
47,47,10616.014235766226
47,48,10557.617801603252
47,49,10215.543465258868
47,50,10699.790307524812
47,51,9774.25367223821
47,52,9326.45021001468
47,53,8944.27251531767
47,54,8672.6265314702
47,55,8529.627227017432
47,56,9888.565240453374
47,57,9815.04638761467
47,58,9852.315417302003
47,59,9778.92104443959
47,60,9741.737031125765
47,61,9704.473203001244
47,62,9667.111099104637
47,63,9247.023296370147
47,64,9399.041656577534
47,65,9587.94698840526
47,66,10184.375777861664
47,67,10476.560706756727
47,68,9592.42888810199
47,69,12325.351342646258
47,70,12330.178748776558
47,71,12338.608396438802
47,72,12331.959959628177
47,73,12310.593461657292
47,74,12315.245590385208
47,75,12226.199036169224
47,76,12177.859860752871
47,77,10030.278232522789
47,78,6587.417571238504
47,79,7477.703797089202
47,80,7123.50067356115
47,81,5281.169565268996
47,82,6348.54783723421
47,83,6582.3653990370785
47,84,2369.0322881665215
47,85,5415.331527770424
47,86,9805.008446342328
47,87,7894.529684345395
47,88,11218.573281407324
47,89,12193.120547017255
47,90,12815.71825216713
47,91,13278.995340333184
47,92,13538.061170213476
47,93,13635.920954704687
47,94,13595.006987679857
47,95,13431.878304323747
47,96,13213.108623197195
47,97,13580.698193093536
47,98,13610.961450892857
47,99,13269.222206246783
47,100,13522.063772930103
47,101,13487.413069376888
47,102,13328.179470691592
47,103,13413.03619125132
47,104,11009.530023445412
47,105,644.7754717967828
47,106,10662.08027013719
47,107,13562.106911325356
47,108,10683.061907094923
47,109,13798.758273206991
48,0,12482.87953271598
48,1,10036.838116015662
48,2,8560.884867024768
48,3,8249.414836918668
48,4,6448.3282360679605
48,5,5388.472332704279
48,6,11755.637573584321
48,7,9843.65053716829
48,8,7316.522655446635
48,9,4524.083548079717
48,10,2272.1597689493856
48,11,3263.433446400835
48,12,5929.087659208194
48,13,6027.824922637248
48,14,8685.958324556965
48,15,10920.755015127514
48,16,12559.682724415394
48,17,13490.478122719354
48,18,13659.782018280157
48,19,12497.447405913954
48,20,12679.660010540822
48,21,12377.02993060324
48,22,12765.28590042649
48,23,12848.51293749923
48,24,13032.614427742943
48,25,13003.208570891347
48,26,12927.407992098204
48,27,13193.038056471898
48,28,8029.971725630266
48,29,6868.184903288318
48,30,6740.88628584928
48,31,12961.589088044802
48,32,5702.535691856607
48,33,3871.7651102745526
48,34,3804.1725554132336
48,35,5440.927672731213
48,36,7203.693247687088
48,37,10867.524056437605
48,38,10958.267286374163
48,39,10905.881397204488
48,40,10002.420360891461
48,41,9408.273964119795
48,42,11779.613764936867
48,43,12328.025656650754
48,44,12305.823542752856
48,45,11753.857090985071
48,46,10724.968103588122
48,47,9371.911219867752
48,48,6645.080580143603
48,49,6180.325629762317
48,50,7868.691230510255
48,51,6661.127730350015
48,52,7685.839067397544
48,53,8839.12121216891
48,54,9894.764794675655
48,55,10732.658764559143
48,56,6454.609324825619
48,57,6567.196654277944
48,58,6508.390724618094
48,59,6628.043055284042
48,60,6693.7499069466585
48,61,6763.100762150223
48,62,6835.8821049626995
48,63,11815.350375374304
48,64,12038.438499413773
48,65,12298.2431212143
48,66,12998.334044883277
48,67,13272.955943069432
48,68,12285.964696523697
48,69,12670.534622440273
48,70,12144.588723220968
48,71,12336.854090743129
48,72,12173.747739199125
48,73,12793.13559119942
48,74,11977.476686683367
48,75,11413.12107348683
48,76,11191.333264368142
48,77,6017.218625131219
48,78,4708.8134969138555
48,79,11280.415659163285
48,80,11028.291997286004
48,81,9637.542833715004
48,82,10459.051948188453
48,83,10633.239531733709
48,84,4382.046197791634
48,85,4415.198961638558
48,86,7438.214829659201
48,87,5806.739588563888
48,88,8894.167936337892
48,89,10049.560310761795
48,90,10897.376611754875
48,91,11649.662042466867
48,92,12217.43376740736
48,93,12637.768882291624
48,94,12932.146581993273
48,95,13108.156131974582
48,96,13173.190019763297
48,97,12984.326246781022
48,98,12922.22955236027
48,99,13176.915070727853
48,100,13058.15762213027
48,101,13087.684216584523
48,102,13163.612058992901
48,103,13132.3509953465
48,104,7496.112466549608
48,105,5260.905240022016
48,106,8615.613404215388
48,107,12081.437292038223
48,108,12482.87953271598
48,109,12836.772616014545
49,0,3160.0064447205
49,1,11132.051279505371
49,2,10632.910907382722
49,3,10514.562552510295
49,4,9734.435829443903
49,5,9171.452043244914
49,6,5533.601757678188
49,7,5180.650766609917
49,8,6140.600761632093
49,9,7804.526651088281
49,10,9518.37511304179
49,11,10971.743935960047
49,12,11955.203018113427
