OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2251 DEB,1993-036CT,2024-10-05T17:11:02.919264,14.8798618900,0.0024102000,74.0084000000,19.2525000000,271.1241000000,88.7178000000,0,U,33890,999,82941,0.0104720000,0.0009794400,0E-10
COSMOS 2251 DEB,1993-036CV,2024-10-05T18:45:46.141056,14.2089832500,0.0119157000,73.8051000000,170.6249000000,278.1805000000,149.1276000000,0,U,33892,999,80799,0.0031818000,0.0000737500,0E-10
COSMOS 2251 DEB,1993-036CX,2024-10-05T10:43:05.076192,13.1889269500,0.0585684000,73.7644000000,298.2301000000,278.9763000000,74.5507000000,0,U,33894,999,74989,0.0077253000,0.0000746400,0E-10
COSMOS 2251 DEB,1993-036CZ,2024-10-05T20:57:26.654688,14.1661203600,0.0128436000,73.7700000000,221.2508000000,109.8457000000,312.6742000000,0,U,33896,999,80604,0.0036031000,0.0000777400,0E-10
COSMOS 2251 DEB,1993-036DC,2024-10-05T18:54:12.216096,14.5540644500,0.0064105000,74.0568000000,189.3749000000,1.8461000000,57.0680000000,0,U,33899,999,82526,0.0046926000,0.0002099300,0E-10
COSMOS 2251 DEB,1993-036DD,2024-10-05T21:23:40.625952,14.5506543600,0.0050165000,74.0185000000,102.7435000000,359.6980000000,116.0529000000,0,U,33900,999,82732,0.0021029000,0.0000920600,0E-10
COSMOS 2251 DEB,1993-036DE,2024-10-05T22:37:26.327712,14.8170710900,0.0070354000,73.7791000000,219.6282000000,68.1531000000,292.7108000000,0,U,33901,999,83040,0.0092188000,0.0007660500,0E-10
COSMOS 2251 DEB,1993-036DJ,2024-10-05T18:45:44.533152,14.3250794900,0.0060898000,73.8901000000,36.4533000000,11.4328000000,111.1366000000,0,U,33905,999,81480,0.0035977000,0.0000994100,0E-10
COSMOS 2251 DEB,1993-036DK,2024-10-05T17:47:54.368736,14.4680938200,0.0041057000,74.0348000000,58.4456000000,200.7319000000,280.6656000000,0,U,33906,999,81729,0.0100300000,0.0003689600,0E-10
COSMOS 2251 DEB,1993-036DL,2024-10-04T14:53:15.931392,14.2266623500,0.0128046000,74.0711000000,98.0436000000,262.9410000000,191.9461000000,0,U,33907,999,80386,0.0085358000,0.0002081000,0E-10
COSMOS 2251 DEB,1993-036DM,2024-10-05T22:17:55.550688,14.0149905200,0.0238701000,73.8406000000,250.9329000000,352.3186000000,7.4312000000,0,U,33908,999,79400,0.0162330000,0.0003157200,0E-10
COSMOS 2251 DEB,1993-036DQ,2024-10-06T04:30:57.885408,14.6015841900,0.0020943000,74.0959000000,275.5050000000,332.3357000000,154.4650000000,0,U,33911,999,82346,0.0066825000,0.0003240700,0E-10
COSMOS 2251 DEB,1993-036DR,2024-10-05T06:24:30.681792,14.4736286700,0.0009353000,74.0352000000,283.8639000000,106.2144000000,265.9774000000,0,U,33912,999,82166,0.0040564000,0.0001488100,0E-10
COSMOS 2251 DEB,1993-036DS,2024-10-06T01:43:21.305568,14.4545666200,0.0047909000,74.0343000000,272.6370000000,122.9281000000,297.6841000000,0,U,33913,999,82213,0.0025599000,0.0000913100,0E-10
COSMOS 2251 DEB,1993-036DT,2024-10-05T19:27:18.179712,13.7116024200,0.0306680000,74.0941000000,8.2251000000,211.5626000000,289.7124000000,0,U,33914,999,78145,0.0036465000,0.0000453700,0E-10
COSMOS 2251 DEB,1993-036DU,2024-10-05T19:15:23.873760,14.3290839300,0.0109953000,74.0423000000,106.3883000000,304.2965000000,66.6149000000,0,U,33915,999,81551,0.0022031000,0.0000641600,0E-10
COSMOS 2251 DEB,1993-036DV,2024-10-05T19:06:36.216000,13.6788571200,0.0327150000,74.0542000000,31.5493000000,299.2826000000,186.8956000000,0,U,33916,999,77969,0.0018593000,0.0000226300,0E-10
COSMOS 2251 DEB,1993-036DW,2024-10-05T23:49:57.369504,13.6741149100,0.0337609000,74.1059000000,111.1051000000,313.7795000000,43.5832000000,0,U,33917,999,77831,0.0016161000,0.0000199500,0E-10
COSMOS 2251 DEB,1993-036DY,2024-10-05T20:42:49.266144,15.0118242300,0.0007016000,74.0347000000,49.1217000000,232.2070000000,127.8483000000,0,U,33919,999,82938,0.0135210000,0.0017797700,0E-10
COSMOS 2251 DEB,1993-036DZ,2024-10-06T00:54:03.547584,14.4848866300,0.0041653000,74.0670000000,35.0956000000,154.7645000000,205.5562000000,0,U,33920,999,81867,0.0100270000,0.0003822600,0E-10
COSMOS 2251 DEB,1993-036EB,2024-10-05T23:52:16.215168,14.4697324100,0.0021464000,74.0490000000,237.8058000000,96.4094000000,329.4417000000,0,U,33922,999,82355,0.0033425000,0.0001218100,0E-10
COSMOS 2251 DEB,1993-036ED,2024-10-05T15:51:03.653280,13.4919311700,0.0406941000,73.9131000000,245.8344000000,0.2338000000,359.8882000000,0,U,33924,999,76895,0.0085684000,0.0000896800,0E-10
COSMOS 2251 DEB,1993-036EH,2024-10-05T21:56:00.407904,14.4574452800,0.0063069000,73.9258000000,146.6187000000,177.5371000000,182.6110000000,0,U,33928,999,82385,0.0013853000,0.0000500600,0E-10
COSMOS 2251 DEB,1993-036EK,2024-10-05T20:54:02.835360,14.8288476000,0.0010766000,74.0135000000,212.5758000000,274.8708000000,148.1259000000,0,U,33930,999,82389,0.0179420000,0.0014876300,0E-10
COSMOS 2251 DEB,1993-036EL,2024-10-05T21:18:16.185312,14.9058273300,0.0133314000,74.0113000000,76.9030000000,272.4136000000,86.1789000000,0,U,33931,999,82777,0.0070308000,0.0008233500,0E-10
